,w_king_x,w_king_y,w_rook_x,w_rook_y,b_king_x,b_king_y,winning_moves,wk_bk,wr_bk,wk_wr,wk_o,wr_o,bk_o
4210,4,2,5,4,6,1,6,2.23606797749979,3.1622776601683795,2.23606797749979,2.5495097567963922,0.7071067811865476,3.8078865529319543
4211,4,2,5,4,7,1,6,3.1622776601683795,3.605551275463989,2.23606797749979,2.5495097567963922,0.7071067811865476,4.301162633521313
4212,4,2,5,4,8,1,6,4.123105625617661,4.242640687119285,2.23606797749979,2.5495097567963922,0.7071067811865476,4.949747468305833
4213,4,2,5,4,8,2,6,4.0,3.605551275463989,2.23606797749979,2.5495097567963922,0.7071067811865476,4.301162633521313
4214,4,2,5,4,8,3,6,4.123105625617661,3.1622776601683795,2.23606797749979,2.5495097567963922,0.7071067811865476,3.8078865529319543
4215,4,2,5,5,6,1,6,2.23606797749979,4.123105625617661,3.1622776601683795,2.5495097567963922,0.7071067811865476,3.8078865529319543
4216,4,2,5,5,7,1,6,3.1622776601683795,4.47213595499958,3.1622776601683795,2.5495097567963922,0.7071067811865476,4.301162633521313
4217,4,2,5,5,8,1,6,4.123105625617661,5.0,3.1622776601683795,2.5495097567963922,0.7071067811865476,4.949747468305833
4218,4,2,5,6,6,1,6,2.23606797749979,5.0990195135927845,4.123105625617661,2.5495097567963922,1.5811388300841898,3.8078865529319543
4219,4,2,5,6,7,1,6,3.1622776601683795,5.385164807134504,4.123105625617661,2.5495097567963922,1.5811388300841898,4.301162633521313
4220,4,2,5,6,8,1,6,4.123105625617661,5.830951894845301,4.123105625617661,2.5495097567963922,1.5811388300841898,4.949747468305833
4221,4,2,5,7,6,1,6,2.23606797749979,6.082762530298219,5.0990195135927845,2.5495097567963922,2.5495097567963922,3.8078865529319543
4222,4,2,5,7,7,1,6,3.1622776601683795,6.324555320336759,5.0990195135927845,2.5495097567963922,2.5495097567963922,4.301162633521313
4223,4,2,5,7,8,1,6,4.123105625617661,6.708203932499369,5.0990195135927845,2.5495097567963922,2.5495097567963922,4.949747468305833
4224,4,2,5,8,6,1,6,2.23606797749979,7.0710678118654755,6.082762530298219,2.5495097567963922,3.5355339059327378,3.8078865529319543
4225,4,2,5,8,7,1,6,3.1622776601683795,7.280109889280518,6.082762530298219,2.5495097567963922,3.5355339059327378,4.301162633521313
4226,4,2,5,8,8,1,6,4.123105625617661,7.615773105863909,6.082762530298219,2.5495097567963922,3.5355339059327378,4.949747468305833
4227,4,2,6,4,6,1,6,2.23606797749979,3.0,2.8284271247461903,2.5495097567963922,1.5811388300841898,3.8078865529319543
4228,4,2,6,4,6,2,6,2.0,2.0,2.8284271247461903,2.5495097567963922,1.5811388300841898,2.9154759474226504
4229,4,2,6,4,7,1,6,3.1622776601683795,3.1622776601683795,2.8284271247461903,2.5495097567963922,1.5811388300841898,4.301162633521313
4230,4,2,6,4,7,2,6,3.0,2.23606797749979,2.8284271247461903,2.5495097567963922,1.5811388300841898,3.5355339059327378
4231,4,2,6,4,8,1,6,4.123105625617661,3.605551275463989,2.8284271247461903,2.5495097567963922,1.5811388300841898,4.949747468305833
4232,4,2,6,4,8,2,6,4.0,2.8284271247461903,2.8284271247461903,2.5495097567963922,1.5811388300841898,4.301162633521313
4233,4,2,6,4,8,3,6,4.123105625617661,2.23606797749979,2.8284271247461903,2.5495097567963922,1.5811388300841898,3.8078865529319543
4234,4,2,7,1,8,5,6,5.0,4.123105625617661,3.1622776601683795,2.5495097567963922,4.301162633521313,3.5355339059327378
4235,4,2,7,1,8,7,6,6.4031242374328485,6.082762530298219,3.1622776601683795,2.5495097567963922,4.301162633521313,4.301162633521313
4236,4,2,7,2,8,7,6,6.4031242374328485,5.0990195135927845,3.0,2.5495097567963922,3.5355339059327378,4.301162633521313
4237,4,2,7,3,6,1,6,2.23606797749979,2.23606797749979,3.1622776601683795,2.5495097567963922,2.9154759474226504,3.8078865529319543
4238,4,2,7,3,7,1,6,3.1622776601683795,2.0,3.1622776601683795,2.5495097567963922,2.9154759474226504,4.301162633521313
4239,4,2,7,3,8,1,6,4.123105625617661,2.23606797749979,3.1622776601683795,2.5495097567963922,2.9154759474226504,4.949747468305833
4240,4,2,7,3,8,7,6,6.4031242374328485,4.123105625617661,3.1622776601683795,2.5495097567963922,2.9154759474226504,4.301162633521313
4241,4,2,7,4,8,7,6,6.4031242374328485,3.1622776601683795,3.605551275463989,2.5495097567963922,2.5495097567963922,4.301162633521313
4242,4,2,7,5,8,2,6,4.0,3.1622776601683795,4.242640687119285,2.5495097567963922,2.5495097567963922,4.301162633521313
4243,4,2,7,6,8,2,6,4.0,4.123105625617661,5.0,2.5495097567963922,2.9154759474226504,4.301162633521313
4244,4,2,8,2,6,1,6,2.23606797749979,2.23606797749979,4.0,2.5495097567963922,4.301162633521313,3.8078865529319543
4245,4,2,8,4,8,1,6,4.123105625617661,3.0,4.47213595499958,2.5495097567963922,3.5355339059327378,4.949747468305833
4246,4,3,1,1,8,1,6,4.47213595499958,7.0,3.605551275463989,1.5811388300841898,4.949747468305833,4.949747468305833
4247,4,3,1,3,5,1,6,2.23606797749979,4.47213595499958,3.0,1.5811388300841898,3.8078865529319543,3.5355339059327378
4248,4,3,1,3,6,1,6,2.8284271247461903,5.385164807134504,3.0,1.5811388300841898,3.8078865529319543,3.8078865529319543
4249,4,3,1,3,7,1,6,3.605551275463989,6.324555320336759,3.0,1.5811388300841898,3.8078865529319543,4.301162633521313
4250,4,3,1,4,1,2,6,3.1622776601683795,2.0,3.1622776601683795,1.5811388300841898,3.5355339059327378,4.301162633521313
4251,4,3,1,4,2,2,6,2.23606797749979,2.23606797749979,3.1622776601683795,1.5811388300841898,3.5355339059327378,3.5355339059327378
4252,4,3,1,4,8,1,6,4.47213595499958,7.615773105863909,3.1622776601683795,1.5811388300841898,3.5355339059327378,4.949747468305833
4253,4,3,1,4,8,2,6,4.123105625617661,7.280109889280518,3.1622776601683795,1.5811388300841898,3.5355339059327378,4.301162633521313
4254,4,3,1,4,8,3,6,4.0,7.0710678118654755,3.1622776601683795,1.5811388300841898,3.5355339059327378,3.8078865529319543
4255,4,3,1,5,1,2,6,3.1622776601683795,3.0,3.605551275463989,1.5811388300841898,3.5355339059327378,4.301162633521313
4256,4,3,1,5,2,2,6,2.23606797749979,3.1622776601683795,3.605551275463989,1.5811388300841898,3.5355339059327378,3.5355339059327378
4257,4,3,1,5,8,1,6,4.47213595499958,8.06225774829855,3.605551275463989,1.5811388300841898,3.5355339059327378,4.949747468305833
4258,4,3,1,6,1,2,6,3.1622776601683795,4.0,4.242640687119285,1.5811388300841898,3.8078865529319543,4.301162633521313
4259,4,3,1,6,2,2,6,2.23606797749979,4.123105625617661,4.242640687119285,1.5811388300841898,3.8078865529319543,3.5355339059327378
4260,4,3,1,6,8,1,6,4.47213595499958,8.602325267042627,4.242640687119285,1.5811388300841898,3.8078865529319543,4.949747468305833
4261,4,3,1,7,8,1,6,4.47213595499958,9.219544457292887,5.0,1.5811388300841898,4.301162633521313,4.949747468305833
4262,4,3,1,8,8,1,6,4.47213595499958,9.899494936611665,5.830951894845301,1.5811388300841898,4.949747468305833,4.949747468305833
4263,4,3,2,1,1,3,6,3.0,2.23606797749979,2.8284271247461903,1.5811388300841898,4.301162633521313,3.8078865529319543
4264,4,3,2,1,1,5,6,3.605551275463989,4.123105625617661,2.8284271247461903,1.5811388300841898,4.301162633521313,3.5355339059327378
4265,4,3,2,1,1,7,6,5.0,6.082762530298219,2.8284271247461903,1.5811388300841898,4.301162633521313,4.301162633521313
4266,4,3,2,1,2,3,6,2.0,2.0,2.8284271247461903,1.5811388300841898,4.301162633521313,2.9154759474226504
4267,4,3,2,1,8,1,6,4.47213595499958,6.0,2.8284271247461903,1.5811388300841898,4.301162633521313,4.949747468305833
4268,4,3,2,2,1,4,6,3.1622776601683795,2.23606797749979,2.23606797749979,1.5811388300841898,3.5355339059327378,3.5355339059327378
4269,4,3,2,2,1,5,6,3.605551275463989,3.1622776601683795,2.23606797749979,1.5811388300841898,3.5355339059327378,3.5355339059327378
4270,4,3,2,2,1,7,6,5.0,5.0990195135927845,2.23606797749979,1.5811388300841898,3.5355339059327378,4.301162633521313
4271,4,3,2,3,1,5,6,3.605551275463989,2.23606797749979,2.0,1.5811388300841898,2.9154759474226504,3.5355339059327378
4272,4,3,2,3,1,7,6,5.0,4.123105625617661,2.0,1.5811388300841898,2.9154759474226504,4.301162633521313
4273,4,3,2,3,5,1,6,2.23606797749979,3.605551275463989,2.0,1.5811388300841898,2.9154759474226504,3.5355339059327378
4274,4,3,2,3,6,1,6,2.8284271247461903,4.47213595499958,2.0,1.5811388300841898,2.9154759474226504,3.8078865529319543
4275,4,3,2,3,7,1,6,3.605551275463989,5.385164807134504,2.0,1.5811388300841898,2.9154759474226504,4.301162633521313
4276,4,3,2,4,1,7,6,5.0,3.1622776601683795,2.23606797749979,1.5811388300841898,2.5495097567963922,4.301162633521313
4277,4,3,2,4,8,1,6,4.47213595499958,6.708203932499369,2.23606797749979,1.5811388300841898,2.5495097567963922,4.949747468305833
4278,4,3,2,4,8,2,6,4.123105625617661,6.324555320336759,2.23606797749979,1.5811388300841898,2.5495097567963922,4.301162633521313
4279,4,3,2,4,8,3,6,4.0,6.082762530298219,2.23606797749979,1.5811388300841898,2.5495097567963922,3.8078865529319543
4280,4,3,2,5,1,7,6,5.0,2.23606797749979,2.8284271247461903,1.5811388300841898,2.5495097567963922,4.301162633521313
4281,4,3,2,5,1,8,6,5.830951894845301,3.1622776601683795,2.8284271247461903,1.5811388300841898,2.5495097567963922,4.949747468305833
4282,4,3,2,5,8,1,6,4.47213595499958,7.211102550927978,2.8284271247461903,1.5811388300841898,2.5495097567963922,4.949747468305833
4283,4,3,2,6,8,1,6,4.47213595499958,7.810249675906654,3.605551275463989,1.5811388300841898,2.9154759474226504,4.949747468305833
4284,4,3,2,7,1,3,6,3.0,4.123105625617661,4.47213595499958,1.5811388300841898,3.5355339059327378,3.8078865529319543
4285,4,3,2,7,1,5,6,3.605551275463989,2.23606797749979,4.47213595499958,1.5811388300841898,3.5355339059327378,3.5355339059327378
4286,4,3,2,7,2,3,6,2.0,4.0,4.47213595499958,1.5811388300841898,3.5355339059327378,2.9154759474226504
4287,4,3,2,7,8,1,6,4.47213595499958,8.48528137423857,4.47213595499958,1.5811388300841898,3.5355339059327378,4.949747468305833
4288,4,3,2,8,1,3,6,3.0,5.0990195135927845,5.385164807134504,1.5811388300841898,4.301162633521313,3.8078865529319543
4289,4,3,2,8,1,4,6,3.1622776601683795,4.123105625617661,5.385164807134504,1.5811388300841898,4.301162633521313,3.5355339059327378
4290,4,3,2,8,1,5,6,3.605551275463989,3.1622776601683795,5.385164807134504,1.5811388300841898,4.301162633521313,3.5355339059327378
4291,4,3,2,8,2,3,6,2.0,5.0,5.385164807134504,1.5811388300841898,4.301162633521313,2.9154759474226504
4292,4,3,2,8,8,1,6,4.47213595499958,9.219544457292887,5.385164807134504,1.5811388300841898,4.301162633521313,4.949747468305833
4293,4,3,3,1,1,2,6,3.1622776601683795,2.23606797749979,2.23606797749979,1.5811388300841898,3.8078865529319543,4.301162633521313
4294,4,3,3,1,8,1,6,4.47213595499958,5.0,2.23606797749979,1.5811388300841898,3.8078865529319543,4.949747468305833
4295,4,3,3,2,1,2,6,3.1622776601683795,2.0,1.4142135623730951,1.5811388300841898,2.9154759474226504,4.301162633521313
4296,4,3,3,2,2,2,6,2.23606797749979,1.0,1.4142135623730951,1.5811388300841898,2.9154759474226504,3.5355339059327378
4297,4,3,3,3,5,1,6,2.23606797749979,2.8284271247461903,1.0,1.5811388300841898,2.1213203435596424,3.5355339059327378
4298,4,3,3,3,6,1,6,2.8284271247461903,3.605551275463989,1.0,1.5811388300841898,2.1213203435596424,3.8078865529319543
4299,4,3,3,3,7,1,6,3.605551275463989,4.47213595499958,1.0,1.5811388300841898,2.1213203435596424,4.301162633521313
4300,4,3,3,4,1,2,6,3.1622776601683795,2.8284271247461903,1.4142135623730951,1.5811388300841898,1.5811388300841898,4.301162633521313
4301,4,3,3,4,1,3,6,3.0,2.23606797749979,1.4142135623730951,1.5811388300841898,1.5811388300841898,3.8078865529319543
4302,4,3,3,4,2,2,6,2.23606797749979,2.23606797749979,1.4142135623730951,1.5811388300841898,1.5811388300841898,3.5355339059327378
4303,4,3,3,4,8,1,6,4.47213595499958,5.830951894845301,1.4142135623730951,1.5811388300841898,1.5811388300841898,4.949747468305833
4304,4,3,3,4,8,2,6,4.123105625617661,5.385164807134504,1.4142135623730951,1.5811388300841898,1.5811388300841898,4.301162633521313
4305,4,3,3,4,8,3,6,4.0,5.0990195135927845,1.4142135623730951,1.5811388300841898,1.5811388300841898,3.8078865529319543
4306,4,3,3,5,1,2,6,3.1622776601683795,3.605551275463989,2.23606797749979,1.5811388300841898,1.5811388300841898,4.301162633521313
4307,4,3,3,5,2,2,6,2.23606797749979,3.1622776601683795,2.23606797749979,1.5811388300841898,1.5811388300841898,3.5355339059327378
4308,4,3,3,5,8,1,6,4.47213595499958,6.4031242374328485,2.23606797749979,1.5811388300841898,1.5811388300841898,4.949747468305833
4309,4,3,3,6,1,2,6,3.1622776601683795,4.47213595499958,3.1622776601683795,1.5811388300841898,2.1213203435596424,4.301162633521313
4310,4,3,3,6,2,2,6,2.23606797749979,4.123105625617661,3.1622776601683795,1.5811388300841898,2.1213203435596424,3.5355339059327378
4311,4,3,3,6,8,1,6,4.47213595499958,7.0710678118654755,3.1622776601683795,1.5811388300841898,2.1213203435596424,4.949747468305833
4312,4,3,3,7,1,2,6,3.1622776601683795,5.385164807134504,4.123105625617661,1.5811388300841898,2.9154759474226504,4.301162633521313
4313,4,3,3,7,2,2,6,2.23606797749979,5.0990195135927845,4.123105625617661,1.5811388300841898,2.9154759474226504,3.5355339059327378
4314,4,3,3,7,8,1,6,4.47213595499958,7.810249675906654,4.123105625617661,1.5811388300841898,2.9154759474226504,4.949747468305833
4315,4,3,3,8,1,2,6,3.1622776601683795,6.324555320336759,5.0990195135927845,1.5811388300841898,3.8078865529319543,4.301162633521313
4316,4,3,3,8,2,2,6,2.23606797749979,6.082762530298219,5.0990195135927845,1.5811388300841898,3.8078865529319543,3.5355339059327378
4317,4,3,3,8,8,1,6,4.47213595499958,8.602325267042627,5.0990195135927845,1.5811388300841898,3.8078865529319543,4.949747468305833
4318,4,3,4,1,8,1,6,4.47213595499958,4.0,2.0,1.5811388300841898,3.5355339059327378,4.949747468305833
4319,4,3,4,4,8,1,6,4.47213595499958,5.0,1.0,1.5811388300841898,0.7071067811865476,4.949747468305833
4320,4,3,4,4,8,2,6,4.123105625617661,4.47213595499958,1.0,1.5811388300841898,0.7071067811865476,4.301162633521313
4321,4,3,4,4,8,3,6,4.0,4.123105625617661,1.0,1.5811388300841898,0.7071067811865476,3.8078865529319543
4322,4,3,4,5,1,2,6,3.1622776601683795,4.242640687119285,2.0,1.5811388300841898,0.7071067811865476,4.301162633521313
4323,4,3,4,5,2,2,6,2.23606797749979,3.605551275463989,2.0,1.5811388300841898,0.7071067811865476,3.5355339059327378
4324,4,3,4,5,2,4,6,2.23606797749979,2.23606797749979,2.0,1.5811388300841898,0.7071067811865476,2.5495097567963922
4325,4,3,4,5,8,1,6,4.47213595499958,5.656854249492381,2.0,1.5811388300841898,0.7071067811865476,4.949747468305833
4326,4,3,4,6,1,2,6,3.1622776601683795,5.0,3.0,1.5811388300841898,1.5811388300841898,4.301162633521313
4327,4,3,4,6,2,2,6,2.23606797749979,4.47213595499958,3.0,1.5811388300841898,1.5811388300841898,3.5355339059327378
4328,4,3,4,6,8,1,6,4.47213595499958,6.4031242374328485,3.0,1.5811388300841898,1.5811388300841898,4.949747468305833
4329,4,3,4,7,1,2,6,3.1622776601683795,5.830951894845301,4.0,1.5811388300841898,2.5495097567963922,4.301162633521313
4330,4,3,4,7,2,2,6,2.23606797749979,5.385164807134504,4.0,1.5811388300841898,2.5495097567963922,3.5355339059327378
4331,4,3,4,7,8,1,6,4.47213595499958,7.211102550927978,4.0,1.5811388300841898,2.5495097567963922,4.949747468305833
4332,4,3,4,8,1,2,6,3.1622776601683795,6.708203932499369,5.0,1.5811388300841898,3.5355339059327378,4.301162633521313
4333,4,3,4,8,2,2,6,2.23606797749979,6.324555320336759,5.0,1.5811388300841898,3.5355339059327378,3.5355339059327378
4334,4,3,4,8,8,1,6,4.47213595499958,8.06225774829855,5.0,1.5811388300841898,3.5355339059327378,4.949747468305833
4335,4,3,5,1,1,1,6,3.605551275463989,4.0,2.23606797749979,1.5811388300841898,3.5355339059327378,4.949747468305833
4336,4,3,5,1,1,2,6,3.1622776601683795,4.123105625617661,2.23606797749979,1.5811388300841898,3.5355339059327378,4.301162633521313
4337,4,3,5,1,2,1,6,2.8284271247461903,3.0,2.23606797749979,1.5811388300841898,3.5355339059327378,4.301162633521313
4338,4,3,5,1,2,2,6,2.23606797749979,3.1622776601683795,2.23606797749979,1.5811388300841898,3.5355339059327378,3.5355339059327378
4339,4,3,5,1,3,1,6,2.23606797749979,2.0,2.23606797749979,1.5811388300841898,3.5355339059327378,3.8078865529319543
4340,4,3,5,2,1,2,6,3.1622776601683795,4.0,1.4142135623730951,1.5811388300841898,2.5495097567963922,4.301162633521313
4341,4,3,5,2,2,2,6,2.23606797749979,3.0,1.4142135623730951,1.5811388300841898,2.5495097567963922,3.5355339059327378
4342,4,3,5,3,1,2,6,3.1622776601683795,4.123105625617661,1.0,1.5811388300841898,1.5811388300841898,4.301162633521313
4343,4,3,5,3,2,2,6,2.23606797749979,3.1622776601683795,1.0,1.5811388300841898,1.5811388300841898,3.5355339059327378
4344,4,3,5,3,5,1,6,2.23606797749979,2.0,1.0,1.5811388300841898,1.5811388300841898,3.5355339059327378
4345,4,3,5,3,6,1,6,2.8284271247461903,2.23606797749979,1.0,1.5811388300841898,1.5811388300841898,3.8078865529319543
4346,4,3,5,3,6,2,6,2.23606797749979,1.4142135623730951,1.0,1.5811388300841898,1.5811388300841898,2.9154759474226504
4347,4,3,5,3,7,1,6,3.605551275463989,2.8284271247461903,1.0,1.5811388300841898,1.5811388300841898,4.301162633521313
4348,4,3,5,3,7,2,6,3.1622776601683795,2.23606797749979,1.0,1.5811388300841898,1.5811388300841898,3.5355339059327378
4349,4,3,5,4,8,1,6,4.47213595499958,4.242640687119285,1.4142135623730951,1.5811388300841898,0.7071067811865476,4.949747468305833
4350,4,3,5,4,8,2,6,4.123105625617661,3.605551275463989,1.4142135623730951,1.5811388300841898,0.7071067811865476,4.301162633521313
4351,4,3,5,4,8,3,6,4.0,3.1622776601683795,1.4142135623730951,1.5811388300841898,0.7071067811865476,3.8078865529319543
4352,4,3,5,5,1,2,6,3.1622776601683795,5.0,2.23606797749979,1.5811388300841898,0.7071067811865476,4.301162633521313
4353,4,3,5,5,2,2,6,2.23606797749979,4.242640687119285,2.23606797749979,1.5811388300841898,0.7071067811865476,3.5355339059327378
4354,4,3,5,5,2,4,6,2.23606797749979,3.1622776601683795,2.23606797749979,1.5811388300841898,0.7071067811865476,2.5495097567963922
4355,4,3,5,5,8,1,6,4.47213595499958,5.0,2.23606797749979,1.5811388300841898,0.7071067811865476,4.949747468305833
4356,4,3,5,6,1,2,6,3.1622776601683795,5.656854249492381,3.1622776601683795,1.5811388300841898,1.5811388300841898,4.301162633521313
4357,4,3,5,6,2,2,6,2.23606797749979,5.0,3.1622776601683795,1.5811388300841898,1.5811388300841898,3.5355339059327378
4358,4,3,5,6,8,1,6,4.47213595499958,5.830951894845301,3.1622776601683795,1.5811388300841898,1.5811388300841898,4.949747468305833
4359,4,3,5,7,1,2,6,3.1622776601683795,6.4031242374328485,4.123105625617661,1.5811388300841898,2.5495097567963922,4.301162633521313
4360,4,3,5,7,2,2,6,2.23606797749979,5.830951894845301,4.123105625617661,1.5811388300841898,2.5495097567963922,3.5355339059327378
4361,4,3,5,7,8,1,6,4.47213595499958,6.708203932499369,4.123105625617661,1.5811388300841898,2.5495097567963922,4.949747468305833
4362,4,3,5,8,1,2,6,3.1622776601683795,7.211102550927978,5.0990195135927845,1.5811388300841898,3.5355339059327378,4.301162633521313
4363,4,3,5,8,2,2,6,2.23606797749979,6.708203932499369,5.0990195135927845,1.5811388300841898,3.5355339059327378,3.5355339059327378
4364,4,3,5,8,8,1,6,4.47213595499958,7.615773105863909,5.0990195135927845,1.5811388300841898,3.5355339059327378,4.949747468305833
4365,4,3,6,1,1,1,6,3.605551275463989,5.0,2.8284271247461903,1.5811388300841898,3.8078865529319543,4.949747468305833
4366,4,3,6,1,1,2,6,3.1622776601683795,5.0990195135927845,2.8284271247461903,1.5811388300841898,3.8078865529319543,4.301162633521313
4367,4,3,6,1,2,1,6,2.8284271247461903,4.0,2.8284271247461903,1.5811388300841898,3.8078865529319543,4.301162633521313
4368,4,3,6,1,2,2,6,2.23606797749979,4.123105625617661,2.8284271247461903,1.5811388300841898,3.8078865529319543,3.5355339059327378
4369,4,3,6,1,3,1,6,2.23606797749979,3.0,2.8284271247461903,1.5811388300841898,3.8078865529319543,3.8078865529319543
4370,4,3,6,2,1,2,6,3.1622776601683795,5.0,2.23606797749979,1.5811388300841898,2.9154759474226504,4.301162633521313
4371,4,3,6,2,2,2,6,2.23606797749979,4.0,2.23606797749979,1.5811388300841898,2.9154759474226504,3.5355339059327378
4372,4,3,6,3,1,2,6,3.1622776601683795,5.0990195135927845,2.0,1.5811388300841898,2.1213203435596424,4.301162633521313
4373,4,3,6,3,2,2,6,2.23606797749979,4.123105625617661,2.0,1.5811388300841898,2.1213203435596424,3.5355339059327378
4374,4,3,6,4,6,1,6,2.8284271247461903,3.0,2.23606797749979,1.5811388300841898,1.5811388300841898,3.8078865529319543
4375,4,3,6,4,6,2,6,2.23606797749979,2.0,2.23606797749979,1.5811388300841898,1.5811388300841898,2.9154759474226504
4376,4,3,6,4,7,1,6,3.605551275463989,3.1622776601683795,2.23606797749979,1.5811388300841898,1.5811388300841898,4.301162633521313
4377,4,3,6,4,7,2,6,3.1622776601683795,2.23606797749979,2.23606797749979,1.5811388300841898,1.5811388300841898,3.5355339059327378
4378,4,3,6,4,8,1,6,4.47213595499958,3.605551275463989,2.23606797749979,1.5811388300841898,1.5811388300841898,4.949747468305833
4379,4,3,6,4,8,2,6,4.123105625617661,2.8284271247461903,2.23606797749979,1.5811388300841898,1.5811388300841898,4.301162633521313
4380,4,3,6,4,8,3,6,4.0,2.23606797749979,2.23606797749979,1.5811388300841898,1.5811388300841898,3.8078865529319543
4381,4,3,6,5,1,2,6,3.1622776601683795,5.830951894845301,2.8284271247461903,1.5811388300841898,1.5811388300841898,4.301162633521313
4382,4,3,6,5,2,2,6,2.23606797749979,5.0,2.8284271247461903,1.5811388300841898,1.5811388300841898,3.5355339059327378
4383,4,3,6,5,2,4,6,2.23606797749979,4.123105625617661,2.8284271247461903,1.5811388300841898,1.5811388300841898,2.5495097567963922
4384,4,3,6,6,1,2,6,3.1622776601683795,6.4031242374328485,3.605551275463989,1.5811388300841898,2.1213203435596424,4.301162633521313
4385,4,3,6,6,2,2,6,2.23606797749979,5.656854249492381,3.605551275463989,1.5811388300841898,2.1213203435596424,3.5355339059327378
4386,4,3,6,7,1,2,6,3.1622776601683795,7.0710678118654755,4.47213595499958,1.5811388300841898,2.9154759474226504,4.301162633521313
4387,4,3,6,7,2,2,6,2.23606797749979,6.4031242374328485,4.47213595499958,1.5811388300841898,2.9154759474226504,3.5355339059327378
4388,4,3,6,8,1,2,6,3.1622776601683795,7.810249675906654,5.385164807134504,1.5811388300841898,3.8078865529319543,4.301162633521313
4389,4,3,6,8,2,2,6,2.23606797749979,7.211102550927978,5.385164807134504,1.5811388300841898,3.8078865529319543,3.5355339059327378
4390,4,3,7,1,1,1,6,3.605551275463989,6.0,3.605551275463989,1.5811388300841898,4.301162633521313,4.949747468305833
4391,4,3,7,1,1,2,6,3.1622776601683795,6.082762530298219,3.605551275463989,1.5811388300841898,4.301162633521313,4.301162633521313
4392,4,3,7,1,2,1,6,2.8284271247461903,5.0,3.605551275463989,1.5811388300841898,4.301162633521313,4.301162633521313
4393,4,3,7,1,2,2,6,2.23606797749979,5.0990195135927845,3.605551275463989,1.5811388300841898,4.301162633521313,3.5355339059327378
4394,4,3,7,1,3,1,6,2.23606797749979,4.0,3.605551275463989,1.5811388300841898,4.301162633521313,3.8078865529319543
4395,4,3,7,1,8,5,6,4.47213595499958,4.123105625617661,3.605551275463989,1.5811388300841898,4.301162633521313,3.5355339059327378
4396,4,3,7,1,8,7,6,5.656854249492381,6.082762530298219,3.605551275463989,1.5811388300841898,4.301162633521313,4.301162633521313
4397,4,3,7,2,1,2,6,3.1622776601683795,6.0,3.1622776601683795,1.5811388300841898,3.5355339059327378,4.301162633521313
4398,4,3,7,2,2,2,6,2.23606797749979,5.0,3.1622776601683795,1.5811388300841898,3.5355339059327378,3.5355339059327378
4399,4,3,7,2,5,1,6,2.23606797749979,2.23606797749979,3.1622776601683795,1.5811388300841898,3.5355339059327378,3.5355339059327378
4400,4,3,7,2,8,7,6,5.656854249492381,5.0990195135927845,3.1622776601683795,1.5811388300841898,3.5355339059327378,4.301162633521313
4401,4,3,7,3,1,2,6,3.1622776601683795,6.082762530298219,3.0,1.5811388300841898,2.9154759474226504,4.301162633521313
4402,4,3,7,3,2,2,6,2.23606797749979,5.0990195135927845,3.0,1.5811388300841898,2.9154759474226504,3.5355339059327378
4403,4,3,7,3,8,1,6,4.47213595499958,2.23606797749979,3.0,1.5811388300841898,2.9154759474226504,4.949747468305833
4404,4,3,7,3,8,7,6,5.656854249492381,4.123105625617661,3.0,1.5811388300841898,2.9154759474226504,4.301162633521313
4405,4,3,7,4,8,7,6,5.656854249492381,3.1622776601683795,3.1622776601683795,1.5811388300841898,2.5495097567963922,4.301162633521313
4406,4,3,7,5,1,2,6,3.1622776601683795,6.708203932499369,3.605551275463989,1.5811388300841898,2.5495097567963922,4.301162633521313
4407,4,3,7,5,2,2,6,2.23606797749979,5.830951894845301,3.605551275463989,1.5811388300841898,2.5495097567963922,3.5355339059327378
4408,4,3,7,5,2,4,6,2.23606797749979,5.0990195135927845,3.605551275463989,1.5811388300841898,2.5495097567963922,2.5495097567963922
4409,4,3,7,5,8,2,6,4.123105625617661,3.1622776601683795,3.605551275463989,1.5811388300841898,2.5495097567963922,4.301162633521313
4410,4,3,7,5,8,8,6,6.4031242374328485,3.1622776601683795,3.605551275463989,1.5811388300841898,2.5495097567963922,4.949747468305833
4411,4,3,7,6,1,2,6,3.1622776601683795,7.211102550927978,4.242640687119285,1.5811388300841898,2.9154759474226504,4.301162633521313
4412,4,3,7,6,2,2,6,2.23606797749979,6.4031242374328485,4.242640687119285,1.5811388300841898,2.9154759474226504,3.5355339059327378
4413,4,3,7,6,8,2,6,4.123105625617661,4.123105625617661,4.242640687119285,1.5811388300841898,2.9154759474226504,4.301162633521313
4414,4,3,7,7,1,2,6,3.1622776601683795,7.810249675906654,5.0,1.5811388300841898,3.5355339059327378,4.301162633521313
4415,4,3,7,7,2,2,6,2.23606797749979,7.0710678118654755,5.0,1.5811388300841898,3.5355339059327378,3.5355339059327378
4416,4,3,7,7,8,2,6,4.123105625617661,5.0990195135927845,5.0,1.5811388300841898,3.5355339059327378,4.301162633521313
4417,4,3,7,8,1,2,6,3.1622776601683795,8.48528137423857,5.830951894845301,1.5811388300841898,4.301162633521313,4.301162633521313
4418,4,3,7,8,2,2,6,2.23606797749979,7.810249675906654,5.830951894845301,1.5811388300841898,4.301162633521313,3.5355339059327378
4419,4,3,7,8,8,2,6,4.123105625617661,6.082762530298219,5.830951894845301,1.5811388300841898,4.301162633521313,4.301162633521313
4420,4,3,7,8,8,4,6,4.123105625617661,4.123105625617661,5.830951894845301,1.5811388300841898,4.301162633521313,3.5355339059327378
